id,loss
4,1483.5846041059679
6,1833.9163006551762
9,6621.892966322717
12,5897.530385413608
15,837.4114249430688
17,1784.3609132287202
21,2272.467322663908
28,966.1147653212586
32,1892.0002275556749
43,4444.038150269357
46,1657.7516401337134
50,1049.7937117703207
54,1632.6944796907478
62,2096.1498968923447
70,2383.9102880854566
71,3010.0856560039415
75,1389.8264391799144
77,1619.5158848140977
81,1855.2319851279617
83,2582.308361282451
87,1581.065718842544
97,2250.408229523877
103,1561.4249857167665
119,1453.2345224012154
120,1911.9145581983726
127,1395.669457705006
138,4662.3972595517835
141,3003.825713504323
148,1391.8200848744546
150,2165.5317487496995
151,2148.5997383987738
158,1770.5287851277128
160,4094.335367052725
165,1638.4924569577297
168,3380.7285224267716
169,3495.1700102572718
177,2493.751032233121
178,4173.633997145919
184,1433.0557966499596
194,8586.681276258445
198,1872.3887281299164
203,5244.421608818217
211,2058.176567711066
217,1315.8162921540402
219,1018.0739456367697
221,2564.3790183486026
227,2198.0123778437014
230,1291.1789651584663
235,1982.0782984111347
240,1048.6934466389696
243,2332.06177727571
249,4573.856686803567
253,1963.6918850979293
258,1260.451071631416
261,1689.3678110275866
263,3535.7131843748652
264,2251.188037247021
265,5908.80910831036
268,1651.1214434058027
271,1418.7850639945925
274,3389.1634469882065
275,1177.0406198284522
279,1703.2217088966754
282,1716.3868767398756
286,2432.8350709632514
288,1251.4920189189224
294,2124.001509357266
296,1385.5464898355403
297,1182.678624273624
300,989.6558991414588
303,4759.884650241146
314,1016.0767433541797
315,3245.969023145781
321,2271.9635414136487
323,6199.917639750012
330,2100.1655329713735
341,1110.852654333535
342,2545.2919254488725
352,1468.038969600214
353,4630.826787080515
360,5359.73380341282
361,1788.4326469986622
362,4120.219936693835
366,1146.9389167069405
372,2492.273941916709
376,2013.3900156048949
377,1845.193298844226
379,1152.409643458605
380,5017.610277714948
387,1460.1047694735157
392,1598.4330775630638
394,4740.326927237644
395,1502.9301699306675
397,1461.911151939825
407,5335.265559569866
411,5470.418327319494
416,3057.124681924116
417,1467.4855399995752
419,3999.7419802079667
428,3952.0657856498638
431,2216.332035917467
436,3528.4780788966996
438,1257.5332464932708
445,7045.56556054577
446,5939.004329536166
455,1484.3077134401165
456,1140.3256351063096
461,1179.2578995720664
463,1673.4070402387154
464,4202.517346552787
466,1937.8236957458967
467,1437.1826213714398
470,1576.0845107712669
475,1756.466521243403
482,2921.556258275764
490,3688.120244196637
496,2441.995388385679
497,3450.311095964008
508,3202.493837177633
510,1598.8584979746731
512,2518.089423111949
513,3492.019226432915
523,2051.06615532687
531,3364.114693301529
532,2024.685650912962
533,1063.262644603127
537,1362.0284974866722
544,4934.681381043431
547,3597.9119286855885
556,7806.144054815466
565,1311.526079804005
566,1945.4378818240139
571,1068.797365328706
573,2629.9016527741455
574,1231.6424262171843
581,2092.2666563541584
585,2372.815209253244
589,2317.2909509309743
597,1884.6958234829663
601,3097.7738873269477
602,1746.7823512216307
613,1865.8296420734519
616,1419.1734534279058
619,1776.2702086114664
622,1782.6843262196746
623,2445.523584560744
629,1448.2581075526139
634,1421.689497186144
638,1040.3584582275416
642,1403.709236844076
643,2163.9908959913
645,900.0848483524737
648,5332.204908792945
652,1558.6496724192193
664,919.100495888222
666,2129.142018652868
672,929.7032453194851
676,2494.144664740191
678,4170.941733688915
682,1665.3227890274613
686,2828.4680516019735
688,2020.2367970851788
689,1640.2724311556597
690,2276.172574624314
692,8599.381327482224
695,1904.6198788481197
697,3727.738756472895
698,2653.8356097610576
